File     : etpolut1.dat
Updated  : 15/08/2018
Contents : Pole coordinates and earth rotation one day sampling interval,
       given at 0 hours UTC. Historic data is combined with predictions. 
       Data are from IERS and USNO.
Period   : 01/01/1962 to 17/08/2019
Historic : http://hpiers.obspm.fr/iers/eop/eopc04/eopc04_IAU2000.62-now
Current  : http://maia.usno.navy.mil/ser7/finals2000A.data
Leap sec.: https://hpiers.obspm.fr/iers/bul/bulc/Leap_Second_History.dat

Date     Time   MJD         x         y       UT1-UTC   TAI-UT1                 
                           ["]       ["]      [sec]     [sec]                   
C****************************************************************
19680814 000000 40082.000   0.04366   0.14476  0.028951  9.971049
19680815 000000 40083.000   0.04246   0.14436  0.029073  9.970927
19680816 000000 40084.000   0.04126   0.14406  0.029408  9.970592
19680817 000000 40085.000   0.04006   0.14366  0.029961  9.970039
19680818 000000 40086.000   0.03886   0.14326  0.030676  9.969324
19680819 000000 40087.000   0.03756   0.14296  0.031503  9.968497
19680820 000000 40088.000   0.03636   0.14256  0.032369  9.967631
19680821 000000 40089.000   0.03516   0.14216  0.033189  9.966811
19680822 000000 40090.000   0.03386   0.14176  0.033909  9.966091
19680823 000000 40091.000   0.03266   0.14146  0.034421  9.965579
19680824 000000 40092.000   0.03136   0.14106  0.034695  9.965305
19680825 000000 40093.000   0.03016   0.14067  0.034741  9.965260
19680826 000000 40094.000   0.02886   0.14027  0.034601  9.965399
19680827 000000 40095.000   0.02766   0.13987  0.034400  9.965600
19680828 000000 40096.000   0.02646   0.13947  0.034263  9.965737
19680829 000000 40097.000   0.02517   0.13897  0.034313  9.965687
19680830 000000 40098.000   0.02397   0.13857  0.034623  9.965377
19680831 000000 40099.000   0.02277   0.13807  0.035193  9.964807
19680901 000000 40100.000   0.02157   0.13767  0.035938  9.964062
19680902 000000 40101.000   0.02037   0.13717  0.036778  9.963222
19680903 000000 40102.000   0.01917   0.13667  0.037559  9.962441
19680904 000000 40103.000   0.01797   0.13617  0.038153  9.961847
19680905 000000 40104.000   0.01677   0.13557  0.038506  9.961494
19680906 000000 40105.000   0.01557   0.13507  0.038593  9.961407
19680907 000000 40106.000   0.01447   0.13447  0.038468  9.961532
19680908 000000 40107.000   0.01327   0.13387  0.038235  9.961765
19680909 000000 40108.000   0.01217   0.13327  0.037994  9.962006
19680910 000000 40109.000   0.01097   0.13267  0.037848  9.962152
19680911 000000 40110.000   0.00987   0.13207  0.037850  9.962150
19680912 000000 40111.000   0.00877   0.13137  0.038031  9.961969
19680913 000000 40112.000   0.00767   0.13067  0.038395  9.961605
19680914 000000 40113.000   0.00657   0.13007  0.038909  9.961091
19680915 000000 40114.000   0.00547   0.12937  0.039518  9.960482
19680916 000000 40115.000   0.00437   0.12857  0.040161  9.959839
19680917 000000 40116.000   0.00327   0.12787  0.040738  9.959262
19680918 000000 40117.000   0.00227   0.12717  0.041195  9.958805
19680919 000000 40118.000   0.00117   0.12637  0.041446  9.958554
19680920 000000 40119.000   0.00007   0.12567  0.041434  9.958566
19680921 000000 40120.000  -0.00093   0.12487  0.041152  9.958848
19680922 000000 40121.000  -0.00203   0.12407  0.040627  9.959373
19680923 000000 40122.000  -0.00313   0.12337  0.039968  9.960031
19680924 000000 40123.000  -0.00423   0.12257  0.039318  9.960682
19680925 000000 40124.000  -0.00533   0.12177  0.038826  9.961174
19680926 000000 40125.000  -0.00643   0.12107  0.038608  9.961392
19680927 000000 40126.000  -0.00753   0.12027  0.038699  9.961301
19680928 000000 40127.000  -0.00863   0.11947  0.039038  9.960962
19680929 000000 40128.000  -0.00983   0.11877  0.039513  9.960487
19680930 000000 40129.000  -0.01103   0.11807  0.039985  9.960015
19681001 000000 40130.000  -0.01222   0.11737  0.040340  9.959660
19681002 000000 40131.000  -0.01342   0.11668  0.040498  9.959502
19681003 000000 40132.000  -0.01473   0.11597  0.040427  9.959573
19681004 000000 40133.000  -0.01602   0.11538  0.040160  9.959841
19681005 000000 40134.000  -0.01732   0.11478  0.039783  9.960217
19681006 000000 40135.000  -0.01872   0.11418  0.039396  9.960604
19681007 000000 40136.000  -0.02012   0.11368  0.039096  9.960904
19681008 000000 40137.000  -0.02162   0.11318  0.038939  9.961061
19681009 000000 40138.000  -0.02312   0.11268  0.038981  9.961019
19681010 000000 40139.000  -0.02472   0.11228  0.039212  9.960788
19681011 000000 40140.000  -0.02632   0.11198  0.039630  9.960370
19681012 000000 40141.000  -0.02792   0.11168  0.040165  9.959835
19681013 000000 40142.000  -0.02962   0.11148  0.040750  9.959250
19681014 000000 40143.000  -0.03142   0.11128  0.041316  9.958684
19681015 000000 40144.000  -0.03322   0.11108  0.041774  9.958226
19681016 000000 40145.000  -0.03502   0.11108  0.042039  9.957961
19681017 000000 40146.000  -0.03702   0.11108  0.042057  9.957943
19681018 000000 40147.000  -0.03892   0.11118  0.041790  9.958210
19681019 000000 40148.000  -0.04092   0.11128  0.041245  9.958755
19681020 000000 40149.000  -0.04302   0.11148  0.040495  9.959505
19681021 000000 40150.000  -0.04512   0.11168  0.039653  9.960347
19681022 000000 40151.000  -0.04732   0.11208  0.038884  9.961116
19681023 000000 40152.000  -0.04952   0.11238  0.038329  9.961671
19681024 000000 40153.000  -0.05172   0.11288  0.038069  9.961931
19681025 000000 40154.000  -0.05402   0.11338  0.038088  9.961912
19681026 000000 40155.000  -0.05642   0.11398  0.038288  9.961712
19681027 000000 40156.000  -0.05882   0.11458  0.038543  9.961457
19681028 000000 40157.000  -0.06122   0.11528  0.038693  9.961307
19681029 000000 40158.000  -0.06362   0.11608  0.038663  9.961337
19681030 000000 40159.000  -0.06612   0.11688  0.038411  9.961589
19681031 000000 40160.000  -0.06862   0.11778  0.037973  9.962027
19681101 000000 40161.000  -0.07122   0.11868  0.037428  9.962572
19681102 000000 40162.000  -0.07372   0.11968  0.036845  9.963155
19681103 000000 40163.000  -0.07632   0.12068  0.036313  9.963687
19681104 000000 40164.000  -0.07882   0.12178  0.035908  9.964092
19681105 000000 40165.000  -0.08142   0.12288  0.035693  9.964307
19681106 000000 40166.000  -0.08392   0.12408  0.035682  9.964318
19681107 000000 40167.000  -0.08651   0.12528  0.035854  9.964147
19681108 000000 40168.000  -0.08901   0.12659  0.036168  9.963832
19681109 000000 40169.000  -0.09151   0.12788  0.036584  9.963416
19681110 000000 40170.000  -0.09401   0.12919  0.036976  9.963024
19681111 000000 40171.000  -0.09651   0.13059  0.037316  9.962684
19681112 000000 40172.000  -0.09891   0.13199  0.037512  9.962488
19681113 000000 40173.000  -0.10131   0.13339  0.037505  9.962495
19681114 000000 40174.000  -0.10371   0.13489  0.037260  9.962740
19681115 000000 40175.000  -0.10591   0.13629  0.036765  9.963235
19681116 000000 40176.000  -0.10821   0.13789  0.036052  9.963948
19681117 000000 40177.000  -0.11031   0.13939  0.035205  9.964795
19681118 000000 40178.000  -0.11241   0.14089  0.034357  9.965643
19681119 000000 40179.000  -0.11441   0.14249  0.033666  9.966334
19681120 000000 40180.000  -0.11641   0.14409  0.033245  9.966755
19681121 000000 40181.000  -0.11821   0.14569  0.033123  9.966877
19681122 000000 40182.000  -0.12001   0.14729  0.033260  9.966740
19681123 000000 40183.000  -0.12171   0.14899  0.033499  9.966501
19681124 000000 40184.000  -0.12331   0.15059  0.033695  9.966304
19681125 000000 40185.000  -0.12481   0.15229  0.033726  9.966274
19681126 000000 40186.000  -0.12621   0.15399  0.033548  9.966452
19681127 000000 40187.000  -0.12751   0.15569  0.033173  9.966827
19681128 000000 40188.000  -0.12871   0.15729  0.032672  9.967328
19681129 000000 40189.000  -0.12991   0.15899  0.032149  9.967851
19681130 000000 40190.000  -0.13091   0.16079  0.031682  9.968319
19681201 000000 40191.000  -0.13181   0.16249  0.031355  9.968645
19681202 000000 40192.000  -0.13271   0.16419  0.031218  9.968782
19681203 000000 40193.000  -0.13341   0.16589  0.031286  9.968714
19681204 000000 40194.000  -0.13411   0.16759  0.031556  9.968444
19681205 000000 40195.000  -0.13471   0.16929  0.031999  9.968001
19681206 000000 40196.000  -0.13521   0.17109  0.032569  9.967431
19681207 000000 40197.000  -0.13561   0.17279  0.033185  9.966815
19681208 000000 40198.000  -0.13601   0.17449  0.033768  9.966232
19681209 000000 40199.000  -0.13631   0.17619  0.034227  9.965773
19681210 000000 40200.000  -0.13651   0.17789  0.034524  9.965476
19681211 000000 40201.000  -0.13661   0.17959  0.034609  9.965392
19681212 000000 40202.000  -0.13671   0.18129  0.034469  9.965531
19681213 000000 40203.000  -0.13680   0.18299  0.034120  9.965880
19681214 000000 40204.000  -0.13670   0.18469  0.033623  9.966377
19681215 000000 40205.000  -0.13670   0.18640  0.033054  9.966946
19681216 000000 40206.000  -0.13650   0.18800  0.032562  9.967438
19681217 000000 40207.000  -0.13640   0.18970  0.032268  9.967733
19681218 000000 40208.000  -0.13620   0.19140  0.032241  9.967759
19681219 000000 40209.000  -0.13590   0.19310  0.032469  9.967531
19681220 000000 40210.000  -0.13560   0.19470  0.032860  9.967140
19681221 000000 40211.000  -0.13530   0.19640  0.033250  9.966750
19681222 000000 40212.000  -0.13490   0.19800  0.033492  9.966508
19681223 000000 40213.000  -0.13450   0.19970  0.033509  9.966491
19681224 000000 40214.000  -0.13410   0.20130  0.033304  9.966696
19681225 000000 40215.000  -0.13370   0.20300  0.032936  9.967064
19681226 000000 40216.000  -0.13320   0.20460  0.032524  9.967476
19681227 000000 40217.000  -0.13270   0.20620  0.032161  9.967839
19681228 000000 40218.000  -0.13220   0.20790  0.031935  9.968065
19681229 000000 40219.000  -0.13160   0.20950  0.031896  9.968104
19681230 000000 40220.000  -0.13110   0.21120  0.032087  9.967913
19681231 000000 40221.000  -0.13050   0.21280  0.032486  9.967514
19690101 000000 40222.000  -0.12990   0.21440  0.033065  9.966935
19690102 000000 40223.000  -0.12930   0.21610  0.033765  9.966235
19690103 000000 40224.000  -0.12870   0.21770  0.034529  9.965471
19690104 000000 40225.000  -0.12800   0.21940  0.035256  9.964744
19690105 000000 40226.000  -0.12740   0.22100  0.035883  9.964117
19690106 000000 40227.000  -0.12670   0.22270  0.036347  9.963653
19690107 000000 40228.000  -0.12600   0.22430  0.036608  9.963392
19690108 000000 40229.000  -0.12530   0.22600  0.036654  9.963346
19690109 000000 40230.000  -0.12460   0.22760  0.036505  9.963495
19690110 000000 40231.000  -0.12390   0.22930  0.036214  9.963786
19690111 000000 40232.000  -0.12320   0.23100  0.035855  9.964145
19690112 000000 40233.000  -0.12250   0.23260  0.035552  9.964448
19690113 000000 40234.000  -0.12180   0.23430  0.035395  9.964605
19690114 000000 40235.000  -0.12110   0.23600  0.035480  9.964521
19690115 000000 40236.000  -0.12040   0.23770  0.035811  9.964189
19690116 000000 40237.000  -0.11970   0.23940  0.036313  9.963687
19690117 000000 40238.000  -0.11900   0.24120  0.036878  9.963122
19690118 000000 40239.000  -0.11830   0.24291  0.037330  9.962670
19690119 000000 40240.000  -0.11760   0.24461  0.037557  9.962443
19690120 000000 40241.000  -0.11689   0.24641  0.037502  9.962498
19690121 000000 40242.000  -0.11620   0.24821  0.037218  9.962782
19690122 000000 40243.000  -0.11559   0.25001  0.036801  9.963199
19690123 000000 40244.000  -0.11489   0.25181  0.036387  9.963613
19690124 000000 40245.000  -0.11419   0.25361  0.036086  9.963914
19690125 000000 40246.000  -0.11359   0.25541  0.035950  9.964049
19690126 000000 40247.000  -0.11289   0.25731  0.036033  9.963967
19690127 000000 40248.000  -0.11229   0.25911  0.036300  9.963700
19690128 000000 40249.000  -0.11169   0.26101  0.036735  9.963265
19690129 000000 40250.000  -0.11109   0.26291  0.037278  9.962722
19690130 000000 40251.000  -0.11049   0.26481  0.037874  9.962126
19690131 000000 40252.000  -0.10989   0.26671  0.038436  9.961564
19690201 000000 40253.000  -0.10929   0.26871  0.038882  9.961118
19690202 000000 40254.000  -0.10869   0.27061  0.039155  9.960845
19690203 000000 40255.000  -0.10819   0.27261  0.039194  9.960806
19690204 000000 40256.000  -0.10759   0.27461  0.038971  9.961029
19690205 000000 40257.000  -0.10709   0.27661  0.038521  9.961479
19690206 000000 40258.000  -0.10659   0.27861  0.037903  9.962097
19690207 000000 40259.000  -0.10599   0.28061  0.037182  9.962818
19690208 000000 40260.000  -0.10549   0.28261  0.036475  9.963525
19690209 000000 40261.000  -0.10499   0.28461  0.035883  9.964117
19690210 000000 40262.000  -0.10449   0.28671  0.035501  9.964499
19690211 000000 40263.000  -0.10389   0.28871  0.035340  9.964659
19690212 000000 40264.000  -0.10339   0.29071  0.035370  9.964630
19690213 000000 40265.000  -0.10289   0.29271  0.035481  9.964519
19690214 000000 40266.000  -0.10239   0.29471  0.035542  9.964458
19690215 000000 40267.000  -0.10189   0.29671  0.035417  9.964583
19690216 000000 40268.000  -0.10129   0.29871  0.035021  9.964979
19690217 000000 40269.000  -0.10079   0.30071  0.034365  9.965635
19690218 000000 40270.000  -0.10019   0.30261  0.033546  9.966454
19690219 000000 40271.000  -0.09959   0.30451  0.032671  9.967329
19690220 000000 40272.000  -0.09909   0.30641  0.031862  9.968138
19690221 000000 40273.000  -0.09839   0.30831  0.031230  9.968770
19690222 000000 40274.000  -0.09779   0.31011  0.030802  9.969197
19690223 000000 40275.000  -0.09709   0.31181  0.030609  9.969391
19690224 000000 40276.000  -0.09638   0.31362  0.030608  9.969392
19690225 000000 40277.000  -0.09569   0.31532  0.030770  9.969230
19690226 000000 40278.000  -0.09488   0.31692  0.031011  9.968989
19690227 000000 40279.000  -0.09408   0.31852  0.031262  9.968738
19690228 000000 40280.000  -0.09328   0.32012  0.031424  9.968576
19690301 000000 40281.000  -0.09238   0.32162  0.031439  9.968561
19690302 000000 40282.000  -0.09138   0.32302  0.031239  9.968761
19690303 000000 40283.000  -0.09038   0.32442  0.030788  9.969212
19690304 000000 40284.000  -0.08938   0.32582  0.030098  9.969902
19690305 000000 40285.000  -0.08828   0.32712  0.029197  9.970803
19690306 000000 40286.000  -0.08718   0.32842  0.028192  9.971808
19690307 000000 40287.000  -0.08598   0.32962  0.027198  9.972802
19690308 000000 40288.000  -0.08468   0.33072  0.026322  9.973678
19690309 000000 40289.000  -0.08338   0.33192  0.025660  9.974340
19690310 000000 40290.000  -0.08208   0.33292  0.025234  9.974766
19690311 000000 40291.000  -0.08068   0.33402  0.025029  9.974970
19690312 000000 40292.000  -0.07918   0.33502  0.024932  9.975068
19690313 000000 40293.000  -0.07768   0.33592  0.024819  9.975181
19690314 000000 40294.000  -0.07618   0.33682  0.024557  9.975443
19690315 000000 40295.000  -0.07448   0.33772  0.024048  9.975952
19690316 000000 40296.000  -0.07288   0.33852  0.023256  9.976744
19690317 000000 40297.000  -0.07118   0.33932  0.022222  9.977778
19690318 000000 40298.000  -0.06938   0.34012  0.021038  9.978962
19690319 000000 40299.000  -0.06758   0.34082  0.019864  9.980136
19690320 000000 40300.000  -0.06578   0.34152  0.018790  9.981210
19690321 000000 40301.000  -0.06388   0.34222  0.017908  9.982092
19690322 000000 40302.000  -0.06188   0.34282  0.017265  9.982735
19690323 000000 40303.000  -0.05988   0.34342  0.016853  9.983147
19690324 000000 40304.000  -0.05788   0.34402  0.016620  9.983380
19690325 000000 40305.000  -0.05588   0.34462  0.016513  9.983487
19690326 000000 40306.000  -0.05378   0.34522  0.016455  9.983545
19690327 000000 40307.000  -0.05168   0.34572  0.016366  9.983634
19690328 000000 40308.000  -0.04958   0.34632  0.016169  9.983830
19690329 000000 40309.000  -0.04738   0.34682  0.015798  9.984202
19690330 000000 40310.000  -0.04518   0.34732  0.015194  9.984806
19690331 000000 40311.000  -0.04298   0.34782  0.014361  9.985639
19690401 000000 40312.000  -0.04077   0.34823  0.013314  9.986686
19690402 000000 40313.000  -0.03848   0.34873  0.012121  9.987879
19690403 000000 40314.000  -0.03628   0.34923  0.010907  9.989093
19690404 000000 40315.000  -0.03397   0.34963  0.009790  9.990210
19690405 000000 40316.000  -0.03167   0.35013  0.008893  9.991107
19690406 000000 40317.000  -0.02937   0.35053  0.008275  9.991725
19690407 000000 40318.000  -0.02707   0.35093  0.007910  9.992090
19690408 000000 40319.000  -0.02477   0.35133  0.007720  9.992280
19690409 000000 40320.000  -0.02247   0.35173  0.007576  9.992424
19690410 000000 40321.000  -0.02007   0.35213  0.007330  9.992670
19690411 000000 40322.000  -0.01777   0.35253  0.006891  9.993109
19690412 000000 40323.000  -0.01537   0.35293  0.006201  9.993799
19690413 000000 40324.000  -0.01297   0.35323  0.005278  9.994722
19690414 000000 40325.000  -0.01067   0.35363  0.004210  9.995790
19690415 000000 40326.000  -0.00827   0.35393  0.003093  9.996907
19690416 000000 40327.000  -0.00587   0.35423  0.002057  9.997943
19690417 000000 40328.000  -0.00347   0.35453  0.001185  9.998815
19690418 000000 40329.000  -0.00107   0.35473  0.000535  9.999465
19690419 000000 40330.000   0.00133   0.35503  0.000118  9.999882
19690420 000000 40331.000   0.00373   0.35523 -0.000083 10.000083
19690421 000000 40332.000   0.00613   0.35533 -0.000125 10.000125
19690422 000000 40333.000   0.00853   0.35553 -0.000080 10.000080
19690423 000000 40334.000   0.01093   0.35553 -0.000020 10.000020
19690424 000000 40335.000   0.01343   0.35563 -0.000020 10.000020
19690425 000000 40336.000   0.01583   0.35563 -0.000150 10.000149
19690426 000000 40337.000   0.01823   0.35553 -0.000457 10.000457
19690427 000000 40338.000   0.02073   0.35543 -0.000963 10.000963
19690428 000000 40339.000   0.02313   0.35533 -0.001663 10.001663
19690429 000000 40340.000   0.02563   0.35503 -0.002505 10.002505
19690430 000000 40341.000   0.02813   0.35483 -0.003399 10.003399
19690501 000000 40342.000   0.03053   0.35443 -0.004241 10.004241
19690502 000000 40343.000   0.03303   0.35403 -0.004905 10.004905
19690503 000000 40344.000   0.03543   0.35363 -0.005286 10.005286
19690504 000000 40345.000   0.03793   0.35303 -0.005363 10.005363
19690505 000000 40346.000   0.04033   0.35243 -0.005212 10.005212
19690506 000000 40347.000   0.04283   0.35183 -0.004962 10.004962
19690507 000000 40348.000   0.04523   0.35103 -0.004768 10.004768
19690508 000000 40349.000   0.04764   0.35024 -0.004739 10.004739
19690509 000000 40350.000   0.05004   0.34943 -0.004940 10.004940
19690510 000000 40351.000   0.05244   0.34853 -0.005359 10.005359
19690511 000000 40352.000   0.05484   0.34754 -0.005927 10.005927
19690512 000000 40353.000   0.05724   0.34644 -0.006553 10.006554
19690513 000000 40354.000   0.05964   0.34544 -0.007124 10.007124
19690514 000000 40355.000   0.06194   0.34424 -0.007546 10.007546
19690515 000000 40356.000   0.06424   0.34304 -0.007780 10.007780
19690516 000000 40357.000   0.06654   0.34174 -0.007790 10.007790
19690517 000000 40358.000   0.06884   0.34054 -0.007600 10.007600
19690518 000000 40359.000   0.07104   0.33914 -0.007244 10.007244
19690519 000000 40360.000   0.07324   0.33774 -0.006812 10.006812
19690520 000000 40361.000   0.07544   0.33634 -0.006371 10.006371
19690521 000000 40362.000   0.07764   0.33484 -0.005998 10.005998
19690522 000000 40363.000   0.07974   0.33344 -0.005763 10.005763
19690523 000000 40364.000   0.08184   0.33184 -0.005714 10.005714
19690524 000000 40365.000   0.08394   0.33034 -0.005883 10.005883
19690525 000000 40366.000   0.08604   0.32874 -0.006275 10.006275
19690526 000000 40367.000   0.08804   0.32714 -0.006865 10.006865
19690527 000000 40368.000   0.08994   0.32554 -0.007571 10.007571
19690528 000000 40369.000   0.09194   0.32384 -0.008315 10.008315
19690529 000000 40370.000   0.09384   0.32224 -0.008965 10.008965
19690530 000000 40371.000   0.09574   0.32054 -0.009412 10.009412
19690531 000000 40372.000   0.09754   0.31884 -0.009587 10.009587
19690601 000000 40373.000   0.09934   0.31714 -0.009503 10.009503
19690602 000000 40374.000   0.10114   0.31544 -0.009279 10.009279
19690603 000000 40375.000   0.10284   0.31374 -0.009047 10.009047
19690604 000000 40376.000   0.10454   0.31204 -0.008970 10.008970
19690605 000000 40377.000   0.10614   0.31034 -0.009102 10.009102
19690606 000000 40378.000   0.10784   0.30864 -0.009450 10.009450
19690607 000000 40379.000   0.10934   0.30684 -0.009935 10.009935
19690608 000000 40380.000   0.11094   0.30514 -0.010437 10.010437
19690609 000000 40381.000   0.11244   0.30334 -0.010854 10.010853
19690610 000000 40382.000   0.11384   0.30164 -0.011095 10.011095
19690611 000000 40383.000   0.11534   0.29994 -0.011092 10.011092
19690612 000000 40384.000   0.11674   0.29814 -0.010820 10.010820
19690613 000000 40385.000   0.11805   0.29644 -0.010288 10.010288
19690614 000000 40386.000   0.11935   0.29464 -0.009523 10.009523
19690615 000000 40387.000   0.12065   0.29294 -0.008614 10.008614
19690616 000000 40388.000   0.12185   0.29114 -0.007617 10.007617
19690617 000000 40389.000   0.12305   0.28945 -0.006612 10.006612
19690618 000000 40390.000   0.12415   0.28765 -0.005676 10.005676
19690619 000000 40391.000   0.12525   0.28585 -0.004866 10.004866
19690620 000000 40392.000   0.12635   0.28415 -0.004209 10.004209
19690621 000000 40393.000   0.12735   0.28235 -0.003722 10.003722
19690622 000000 40394.000   0.12835   0.28065 -0.003392 10.003392
19690623 000000 40395.000   0.12935   0.27885 -0.003143 10.003143
19690624 000000 40396.000   0.13025   0.27715 -0.002939 10.002939
19690625 000000 40397.000   0.13105   0.27535 -0.002678 10.002678
19690626 000000 40398.000   0.13195   0.27365 -0.002246 10.002247
19690627 000000 40399.000   0.13275   0.27185 -0.001599 10.001599
19690628 000000 40400.000   0.13345   0.27005 -0.000712 10.000712
19690629 000000 40401.000   0.13425   0.26825  0.000336  9.999664
19690630 000000 40402.000   0.13495   0.26655  0.001408  9.998592
19690701 000000 40403.000   0.13555   0.26475  0.002355  9.997645
19690702 000000 40404.000   0.13615   0.26295  0.003046  9.996954
19690703 000000 40405.000   0.13675   0.26115  0.003433  9.996567
19690704 000000 40406.000   0.13735   0.25925  0.003595  9.996405
19690705 000000 40407.000   0.13785   0.25745  0.003628  9.996372
19690706 000000 40408.000   0.13835   0.25555  0.003677  9.996323
19690707 000000 40409.000   0.13875   0.25375  0.003847  9.996154
19690708 000000 40410.000   0.13925   0.25185  0.004193  9.995807
19690709 000000 40411.000   0.13955   0.24995  0.004752  9.995248
19690710 000000 40412.000   0.13995   0.24805  0.005522  9.994478
19690711 000000 40413.000   0.14025   0.24615  0.006466  9.993534
19690712 000000 40414.000   0.14055   0.24415  0.007526  9.992474
19690713 000000 40415.000   0.14075   0.24225  0.008643  9.991357
19690714 000000 40416.000   0.14095   0.24025  0.009726  9.990274
19690715 000000 40417.000   0.14115   0.23825  0.010701  9.989299
19690716 000000 40418.000   0.14125   0.23625  0.011522  9.988478
19690717 000000 40419.000   0.14135   0.23415  0.012153  9.987847
19690718 000000 40420.000   0.14135   0.23215  0.012596  9.987404
19690719 000000 40421.000   0.14145   0.23005  0.012855  9.987145
19690720 000000 40422.000   0.14145   0.22806  0.012997  9.987003
19690721 000000 40423.000   0.14136   0.22596  0.013092  9.986908
19690722 000000 40424.000   0.14136   0.22386  0.013216  9.986784
19690723 000000 40425.000   0.14126   0.22166  0.013471  9.986529
19690724 000000 40426.000   0.14106   0.21956  0.013931  9.986069
19690725 000000 40427.000   0.14096   0.21746  0.014635  9.985365
19690726 000000 40428.000   0.14076   0.21526  0.015529  9.984471
19690727 000000 40429.000   0.14056   0.21306  0.016525  9.983475
19690728 000000 40430.000   0.14026   0.21096  0.017472  9.982528
19690729 000000 40431.000   0.13996   0.20876  0.018215  9.981785
19690730 000000 40432.000   0.13966   0.20656  0.018683  9.981317
19690731 000000 40433.000   0.13936   0.20436  0.018874  9.981126
19690801 000000 40434.000   0.13906   0.20216  0.018903  9.981097
19690802 000000 40435.000   0.13866   0.19996  0.018929  9.981071
19690803 000000 40436.000   0.13826   0.19776  0.019075  9.980925
19690804 000000 40437.000   0.13786   0.19556  0.019443  9.980557
19690805 000000 40438.000   0.13736   0.19336  0.020065  9.979935
19690806 000000 40439.000   0.13686   0.19116  0.020954  9.979046
19690807 000000 40440.000   0.13636   0.18896  0.022051  9.977949
19690808 000000 40441.000   0.13586   0.18676  0.023295  9.976705
19690809 000000 40442.000   0.13536   0.18456  0.024613  9.975387
19690810 000000 40443.000   0.13476   0.18236  0.025917  9.974084
19690811 000000 40444.000   0.13416   0.18016  0.027131  9.972869
19690812 000000 40445.000   0.13346   0.17796  0.028181  9.971819
19690813 000000 40446.000   0.13286   0.17586  0.029022  9.970978
19690814 000000 40447.000   0.13216   0.17366  0.029642  9.970358
19690815 000000 40448.000   0.13146   0.17156  0.030055  9.969945
19690816 000000 40449.000   0.13076   0.16946  0.030302  9.969698
19690817 000000 40450.000   0.12996   0.16736  0.030454  9.969546
19690818 000000 40451.000   0.12916   0.16526  0.030590  9.969410
19690819 000000 40452.000   0.12836   0.16316  0.030821  9.969179
19690820 000000 40453.000   0.12746   0.16116  0.031206  9.968794
19690821 000000 40454.000   0.12656   0.15906  0.031769  9.968231
19690822 000000 40455.000   0.12566   0.15706  0.032491  9.967509
19690823 000000 40456.000   0.12476   0.15506  0.033306  9.966694
19690824 000000 40457.000   0.12376   0.15306  0.034066  9.965934
19690825 000000 40458.000   0.12277   0.15117  0.034635  9.965365
19690826 000000 40459.000   0.12177   0.14927  0.034889  9.965111
19690827 000000 40460.000   0.12067   0.14736  0.034826  9.965174
19690828 000000 40461.000   0.11957   0.14547  0.034470  9.965530
19690829 000000 40462.000   0.11847   0.14357  0.033965  9.966035
19690830 000000 40463.000   0.11727   0.14177  0.033469  9.966531
19690831 000000 40464.000   0.11607   0.13997  0.033109  9.966891
19690901 000000 40465.000   0.11487   0.13817  0.032965  9.967035
19690902 000000 40466.000   0.11357   0.13647  0.033065  9.966935
19690903 000000 40467.000   0.11227   0.13467  0.033375  9.966625
19690904 000000 40468.000   0.11097   0.13297  0.033823  9.966177
19690905 000000 40469.000   0.10957   0.13127  0.034352  9.965648
19690906 000000 40470.000   0.10817   0.12967  0.034871  9.965129
19690907 000000 40471.000   0.10677   0.12797  0.035290  9.964709
19690908 000000 40472.000   0.10527   0.12637  0.035574  9.964426
19690909 000000 40473.000   0.10367   0.12477  0.035646  9.964354
19690910 000000 40474.000   0.10217   0.12317  0.035493  9.964507
19690911 000000 40475.000   0.10057   0.12167  0.035130  9.964870
19690912 000000 40476.000   0.09887   0.12017  0.034585  9.965415
19690913 000000 40477.000   0.09717   0.11857  0.033930  9.966071
19690914 000000 40478.000   0.09547   0.11707  0.033268  9.966732
19690915 000000 40479.000   0.09377   0.11567  0.032709  9.967291
19690916 000000 40480.000   0.09187   0.11417  0.032314  9.967686
19690917 000000 40481.000   0.09007   0.11267  0.032147  9.967853
19690918 000000 40482.000   0.08817   0.11127  0.032183  9.967817
19690919 000000 40483.000   0.08627   0.10987  0.032361  9.967639
19690920 000000 40484.000   0.08427   0.10837  0.032564  9.967436
19690921 000000 40485.000   0.08237   0.10697  0.032655  9.967345
19690922 000000 40486.000   0.08027   0.10557  0.032517  9.967483
19690923 000000 40487.000   0.07827   0.10417  0.032096  9.967904
19690924 000000 40488.000   0.07617   0.10287  0.031399  9.968602
19690925 000000 40489.000   0.07407   0.10147  0.030515  9.969485
19690926 000000 40490.000   0.07187   0.10007  0.029610  9.970390
19690927 000000 40491.000   0.06977   0.09867  0.028822  9.971178
19690928 000000 40492.000   0.06757   0.09737  0.028243  9.971757
19690929 000000 40493.000   0.06537   0.09597  0.027947  9.972053
19690930 000000 40494.000   0.06307   0.09467  0.027915  9.972084
19691001 000000 40495.000   0.06087   0.09337  0.028095  9.971905
19691002 000000 40496.000   0.05867   0.09198  0.028410  9.971590
19691003 000000 40497.000   0.05638   0.09068  0.028764  9.971236
19691004 000000 40498.000   0.05408   0.08938  0.029076  9.970924
19691005 000000 40499.000   0.05188   0.08808  0.029271  9.970729
19691006 000000 40500.000   0.04958   0.08688  0.029294  9.970706
